evaluations raw_y evaporation_rate
1 0.0000000000 1.0000000000
2072 1.0000000000 1.0000000000
2312 2.0000000000 1.0000000000
2745 4.0000000000 1.0000000000
3275 10.0000000000 1.0000000000
6955 11.0000000000 1.0000000000
8999 13.0000000000 1.0000000000
9104 16.0000000000 1.0000000000
11038 18.0000000000 1.0000000000
16196 22.0000000000 1.0000000000
16204 23.0000000000 1.0000000000
16405 25.0000000000 1.0000000000
16587 26.0000000000 1.0000000000
16867 27.0000000000 1.0000000000
20447 29.0000000000 1.0000000000
22139 35.0000000000 1.0000000000
22229 37.0000000000 1.0000000000
22291 40.0000000000 1.0000000000
22788 41.0000000000 1.0000000000
23250 43.0000000000 1.0000000000
25615 45.0000000000 1.0000000000
26103 46.0000000000 1.0000000000
26766 47.0000000000 1.0000000000
27652 48.0000000000 1.0000000000
29063 49.0000000000 1.0000000000
32696 51.0000000000 1.0000000000
34230 52.0000000000 1.0000000000
34384 54.0000000000 1.0000000000
34879 55.0000000000 1.0000000000
35430 57.0000000000 1.0000000000
35805 60.0000000000 1.0000000000
35951 63.0000000000 1.0000000000
37275 64.0000000000 1.0000000000
38280 66.0000000000 1.0000000000
39638 67.0000000000 1.0000000000
40434 69.0000000000 1.0000000000
40618 70.0000000000 1.0000000000
41508 71.0000000000 1.0000000000
41828 73.0000000000 1.0000000000
46442 75.0000000000 1.0000000000
46565 77.0000000000 1.0000000000
47204 79.0000000000 1.0000000000
49214 81.0000000000 1.0000000000
50095 84.0000000000 1.0000000000
50316 85.0000000000 1.0000000000
52270 86.0000000000 1.0000000000
54307 87.0000000000 1.0000000000
54795 89.0000000000 1.0000000000
57492 91.0000000000 1.0000000000
58747 93.0000000000 1.0000000000
59215 94.0000000000 1.0000000000
59369 95.0000000000 1.0000000000
60435 96.0000000000 1.0000000000
60702 97.0000000000 1.0000000000
62111 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 0.0000000000 1.0000000000
197 2.0000000000 1.0000000000
692 3.0000000000 1.0000000000
1257 4.0000000000 1.0000000000
2362 5.0000000000 1.0000000000
3889 7.0000000000 1.0000000000
4253 9.0000000000 1.0000000000
5727 10.0000000000 1.0000000000
5881 11.0000000000 1.0000000000
6359 12.0000000000 1.0000000000
6879 14.0000000000 1.0000000000
7184 15.0000000000 1.0000000000
7635 16.0000000000 1.0000000000
7903 17.0000000000 1.0000000000
10219 18.0000000000 1.0000000000
12633 19.0000000000 1.0000000000
13801 20.0000000000 1.0000000000
14152 25.0000000000 1.0000000000
14371 27.0000000000 1.0000000000
15178 28.0000000000 1.0000000000
18491 34.0000000000 1.0000000000
19857 35.0000000000 1.0000000000
19956 36.0000000000 1.0000000000
20027 39.0000000000 1.0000000000
20682 40.0000000000 1.0000000000
24912 41.0000000000 1.0000000000
25120 47.0000000000 1.0000000000
25839 48.0000000000 1.0000000000
25912 49.0000000000 1.0000000000
26413 53.0000000000 1.0000000000
26883 58.0000000000 1.0000000000
26931 61.0000000000 1.0000000000
27778 62.0000000000 1.0000000000
28043 70.0000000000 1.0000000000
28356 71.0000000000 1.0000000000
28849 74.0000000000 1.0000000000
32152 76.0000000000 1.0000000000
34495 78.0000000000 1.0000000000
35063 80.0000000000 1.0000000000
35669 81.0000000000 1.0000000000
35705 82.0000000000 1.0000000000
36612 83.0000000000 1.0000000000
44286 87.0000000000 1.0000000000
48861 89.0000000000 1.0000000000
49721 91.0000000000 1.0000000000
49752 93.0000000000 1.0000000000
50440 94.0000000000 1.0000000000
50599 99.0000000000 1.0000000000
51980 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 1.0000000000 1.0000000000
299 2.0000000000 1.0000000000
1165 3.0000000000 1.0000000000
5514 4.0000000000 1.0000000000
6024 6.0000000000 1.0000000000
6799 7.0000000000 1.0000000000
8176 11.0000000000 1.0000000000
10664 12.0000000000 1.0000000000
14871 13.0000000000 1.0000000000
14934 16.0000000000 1.0000000000
15657 17.0000000000 1.0000000000
18699 18.0000000000 1.0000000000
18890 21.0000000000 1.0000000000
19411 23.0000000000 1.0000000000
21291 27.0000000000 1.0000000000
23016 28.0000000000 1.0000000000
23291 32.0000000000 1.0000000000
23406 33.0000000000 1.0000000000
23689 34.0000000000 1.0000000000
24193 36.0000000000 1.0000000000
24860 37.0000000000 1.0000000000
24938 39.0000000000 1.0000000000
25315 44.0000000000 1.0000000000
25458 45.0000000000 1.0000000000
26631 46.0000000000 1.0000000000
29367 47.0000000000 1.0000000000
30464 48.0000000000 1.0000000000
30888 50.0000000000 1.0000000000
30914 60.0000000000 1.0000000000
31635 61.0000000000 1.0000000000
34348 64.0000000000 1.0000000000
37085 66.0000000000 1.0000000000
38294 67.0000000000 1.0000000000
39020 69.0000000000 1.0000000000
39897 70.0000000000 1.0000000000
40729 73.0000000000 1.0000000000
41928 74.0000000000 1.0000000000
42886 78.0000000000 1.0000000000
43033 79.0000000000 1.0000000000
43547 86.0000000000 1.0000000000
44160 89.0000000000 1.0000000000
45639 90.0000000000 1.0000000000
48842 91.0000000000 1.0000000000
49837 92.0000000000 1.0000000000
50697 93.0000000000 1.0000000000
52286 94.0000000000 1.0000000000
52416 95.0000000000 1.0000000000
54245 96.0000000000 1.0000000000
55598 98.0000000000 1.0000000000
55729 99.0000000000 1.0000000000
55971 100.0000000000 1.0000000000
evaluations raw_y evaporation_rate
1 0.0000000000 1.0000000000
88 3.0000000000 1.0000000000
679 4.0000000000 1.0000000000
4100 8.0000000000 1.0000000000
6226 9.0000000000 1.0000000000
6959 10.0000000000 1.0000000000
9230 11.0000000000 1.0000000000
11014 12.0000000000 1.0000000000
12491 13.0000000000 1.0000000000
17047 14.0000000000 1.0000000000
18456 15.0000000000 1.0000000000
23388 17.0000000000 1.0000000000
23578 18.0000000000 1.0000000000
23972 19.0000000000 1.0000000000
24463 20.0000000000 1.0000000000
24534 21.0000000000 1.0000000000
26217 22.0000000000 1.0000000000
26996 23.0000000000 1.0000000000
27422 24.0000000000 1.0000000000
27946 26.0000000000 1.0000000000
28401 29.0000000000 1.0000000000
28617 30.0000000000 1.0000000000
30387 32.0000000000 1.0000000000
31544 34.0000000000 1.0000000000
32592 35.0000000000 1.0000000000
32941 38.0000000000 1.0000000000
34007 40.0000000000 1.0000000000
34022 55.0000000000 1.0000000000
35449 56.0000000000 1.0000000000
36875 58.0000000000 1.0000000000
37734 60.0000000000 1.0000000000
39788 61.0000000000 1.0000000000
40302 62.0000000000 1.0000000000
